comment_id,original_text,platform,date_collected
5615,অ্যাপটা ঠিক আছে কিন্তু দাম বেশি। 🥩,Instagram,2026-01-20
5616,এই ডেলিভারিটা বেশ প্রতারণা।,Instagram,2026-02-23
5617,অখাদ্য কোয়ালিটির প্যাকেজিং। 😞,Instagram,2026-03-22
5618,আমার মতে গানটা আরও ভালো হতে পারত।,Facebook,2026-03-30
5619,তাদের প্যাকেজিং একদম বিরক্তিকর। 🙍,Instagram,2026-01-01
5620,সিনেমাটা চলবে কিন্তু দাম বেশি।,TikTok,2026-02-06
5621,টাকা নষ্ট কোয়ালিটির সার্ভিসটি।,Facebook,2026-02-23
5622,তাদের ডেলিভারি একদম ভালো না খারাপ না।,Instagram,2026-03-07
5623,সিনেমাটা ভালো না খারাপ না কিন্তু দাম বেশি।,Facebook,2026-04-07
5624,আমার মতে খাবারটা গড়পড়তা।,Daraz,2026-02-27
5625,খাবারটা মোটামুটি কিন্তু দাম বেশি। 🥯,Facebook,2026-04-01
5626,চলবে সিনেমাটা!,YouTube,2026-03-02
5627,আশা করি ফোনটা ঠিক আছে হবে। 🨔,Daraz,2026-03-31
5628,প্যাকেজিং দারুণ হয়েছে। 😄,YouTube,2026-01-06
5629,আমার মতে গানটা গড়পড়তা।,TikTok,2026-03-21
5630,জটিল কোয়ালিটির ভিডিওটা। 😻,YouTube,2026-03-11
5631,ঝাক্কাস কোয়ালিটির সিনেমাটা।,Instagram,2026-03-10
5632,তাদের গানটা একদম সেরা।,Instagram,2026-04-08
5633,এই ডেলিভারিটা বেশ সেরা। 😨,Daraz,2026-02-28
5634,অস্থির পণ্যটি!,TikTok,2026-03-23
5635,তাদের সার্ভিসটি একদম চলনসই।,TikTok,2026-03-07
5636,আমার মতে ডেলিভারি ঠিক আছে। 🦉,Facebook,2026-03-16
5637,আমার মতে সিনেমাটা আরও ভালো হতে পারত। 😈,Daraz,2026-01-01
5638,প্যাকেজিং প্রতারণা হয়েছে। 😖,YouTube,2026-01-22
5639,তাদের ফোনটা একদম মোটামুটি। 🦆,Daraz,2026-04-08
5640,আমার মতে সার্ভিসটি অখাদ্য। 😣,YouTube,2026-02-04
5641,খাবারটা চলবে কিন্তু দাম বেশি।,YouTube,2026-03-06
5642,টাকা নষ্ট সিনেমাটা!,Instagram,2026-02-22
5643,সাধারণ খাবারটা! 🥟,Daraz,2026-03-10
5644,প্রতারণা কোয়ালিটির ভিডিওটা। 🙋,Facebook,2026-02-22
5645,এই অ্যাপটাটা বেশ আরও ভালো হতে পারত। 🥚,YouTube,2026-01-22
5646,দারুণ পণ্যটি! 🙇,Daraz,2026-03-29
5647,সার্ভিসটি চলবে হয়েছে।,Instagram,2026-01-06
5648,তাদের প্যাকেজিং একদম অখাদ্য। 😢,Facebook,2026-04-11
5649,ভিডিওটা মনমুগ্ধকর কিন্তু দাম বেশি।,Facebook,2026-02-21
5650,ফাটাফাটি ফোনটা!,TikTok,2026-01-24
5651,সাধারণ কোয়ালিটির গানটা। 🧮,Instagram,2026-01-12
5652,এই গানটাটা বেশ খুবই ভালো। 😹,Facebook,2026-02-14
5653,আমার মতে ডেলিভারি চলনসই। 🧟,TikTok,2026-01-04
5654,অসাধারণ ভিডিওটা! 🙀,YouTube,2026-02-09
5655,ডেলিভারি ঠিক আছে হয়েছে।,Daraz,2026-02-09
5656,তাদের প্যাকেজিং একদম সাধারণ। 🧏,Instagram,2026-01-29
5657,অসাধারণ কোয়ালিটির পণ্যটি। 😔,YouTube,2026-02-05
5658,চলবে খাবারটা!,Facebook,2026-01-28
5659,সিনেমাটা চমৎকার কিন্তু দাম বেশি। 🙌,Instagram,2026-03-29
5660,তাদের অ্যাপটা একদম টাকা নষ্ট। 😢,TikTok,2026-03-08
5661,সার্ভিসটি চলবে কিন্তু দাম বেশি। 🧙,YouTube,2026-01-29
5662,আশা করি পণ্যটি প্রতারণা হবে। 😖,Instagram,2026-04-07
5663,অ্যাপটা ঠিক আছে কিন্তু দাম বেশি।,TikTok,2026-01-10
5664,টাকা নষ্ট প্যাকেজিং! 🙁,YouTube,2026-01-25
5665,অ্যাপটা অস্থির কিন্তু দাম বেশি।,Instagram,2026-01-18
5666,আশা করি প্যাকেজিং ঠিক আছে হবে। 🥿,Facebook,2026-02-09
5667,তাদের সিনেমাটা একদম ফালতু। 😚,Instagram,2026-02-14
5668,আশা করি সার্ভিসটি অখাদ্য হবে।,Instagram,2026-02-28
5669,তাদের সার্ভিসটি একদম অসাধারণ।,Instagram,2026-01-03
5670,আশা করি খাবারটা ঠিক আছে হবে। 🦼,TikTok,2026-01-24
5671,তাদের খাবারটা একদম মনমুগ্ধকর।,Instagram,2026-01-11
5672,এই ভিডিওটাটা বেশ মনমুগ্ধকর। 🙇,Instagram,2026-01-09
5673,গানটা ঠিক আছে হয়েছে। 🥳,Daraz,2026-01-19
5674,আমার মতে সিনেমাটা ভালো না খারাপ না।,Facebook,2026-03-30
5675,আমার মতে প্যাকেজিং ঝাক্কাস।,Facebook,2026-02-05
5676,এই খাবারটাটা বেশ বিরক্তিকর। 😿,TikTok,2026-03-26
5677,আশা করি খাবারটা অস্থির হবে। 😄,Daraz,2026-02-27
5678,পণ্যটি ভালো না খারাপ না হয়েছে।,Instagram,2026-04-05
5679,জটিল অ্যাপটা! 👏,TikTok,2026-04-08
5680,আমার মতে গানটা বিরক্তিকর।,Instagram,2026-03-17
5681,অখাদ্য কোয়ালিটির ভিডিওটা। 😪,Facebook,2026-02-28
5682,এই প্যাকেজিংটা বেশ অস্থির। 😉,Instagram,2026-03-21
5683,চলনসই প্যাকেজিং! 🦂,Facebook,2026-03-30
5684,আশা করি সিনেমাটা বাজে হবে।,TikTok,2026-03-02
5685,এই অ্যাপটাটা বেশ জঘন্য।,TikTok,2026-01-11
5686,আরও ভালো হতে পারত কোয়ালিটির গানটা। 🧖,Daraz,2026-01-04
5687,গানটা ফাটাফাটি হয়েছে। 😛,Facebook,2026-02-08
5688,এই প্যাকেজিংটা বেশ বিরক্তিকর।,YouTube,2026-03-11
5689,পণ্যটি টাকা নষ্ট কিন্তু দাম বেশি।,Instagram,2026-03-10
5690,আমার মতে সিনেমাটা জঘন্য। 😇,Instagram,2026-01-30
5691,এই পণ্যটিটা বেশ ঠিক আছে।,Daraz,2026-02-09
5692,ফোনটা অসাধারণ হয়েছে। 😠,Daraz,2026-03-18
5693,সিনেমাটা খুবই খারাপ হয়েছে। 😪,TikTok,2026-01-01
5694,প্যাকেজিং সাধারণ কিন্তু দাম বেশি। 😼,Instagram,2026-01-03
5695,আশা করি পণ্যটি খুবই ভালো হবে। 😅,Daraz,2026-03-03
5696,তাদের প্যাকেজিং একদম মোটামুটি। 🦗,Instagram,2026-04-08
5697,খাবারটা ভালো না খারাপ না হয়েছে।,Facebook,2026-04-08
5698,আমার মতে অ্যাপটা অখাদ্য।,Daraz,2026-04-04
5699,তাদের অ্যাপটা একদম জঘন্য।,Facebook,2026-02-27
5700,আশা করি ভিডিওটা মোটামুটি হবে।,Facebook,2026-01-16
5701,মোটামুটি কোয়ালিটির অ্যাপটা।,YouTube,2026-01-20
5702,আমার মতে ভিডিওটা গড়পড়তা। 🨣,Instagram,2026-02-16
5703,আশা করি অ্যাপটা অখাদ্য হবে।,YouTube,2026-02-05
5704,অ্যাপটা ঝাক্কাস হয়েছে। 😹,Daraz,2026-03-02
5705,আশা করি খাবারটা বিরক্তিকর হবে। 😦,TikTok,2026-02-17
5706,এই প্যাকেজিংটা বেশ দারুণ।,TikTok,2026-01-31
5707,আশা করি প্যাকেজিং ঝাক্কাস হবে।,Daraz,2026-01-19
5708,অসাধারণ খাবারটা! 😻,TikTok,2026-02-20
5709,সেরা কোয়ালিটির ডেলিভারি। 😹,Daraz,2026-02-26
5710,সিনেমাটা চলবে হয়েছে।,TikTok,2026-03-10
5711,সিনেমাটা ফাটাফাটি কিন্তু দাম বেশি। 😵,TikTok,2026-03-06
5712,ডেলিভারি জঘন্য হয়েছে।,Facebook,2026-03-27
5713,তাদের ডেলিভারি একদম আরও ভালো হতে পারত।,Facebook,2026-02-21
5714,সার্ভিসটি বিরক্তিকর কিন্তু দাম বেশি। 🙊,Facebook,2026-02-14
5715,তাদের ভিডিওটা একদম ঝাক্কাস। 🙀,Instagram,2026-03-21
5716,আশা করি গানটা অখাদ্য হবে। 😾,Daraz,2026-02-25
5717,আশা করি সিনেমাটা চমৎকার হবে। 😵,Instagram,2026-01-05
5718,ফোনটা গড়পড়তা কিন্তু দাম বেশি।,YouTube,2026-02-03
5719,আশা করি খাবারটা জঘন্য হবে। 😬,Instagram,2026-01-26
5720,তাদের ফোনটা একদম চমৎকার।,Instagram,2026-04-02
5721,তাদের পণ্যটি একদম মোটামুটি।,Daraz,2026-03-18
5722,আশা করি সিনেমাটা প্রতারণা হবে।,Instagram,2026-02-01
5723,আমার মতে গানটা দারুণ। 🔥,YouTube,2026-01-17
5724,গানটা খুবই ভালো কিন্তু দাম বেশি।,Daraz,2026-03-21
5725,পণ্যটি সাধারণ কিন্তু দাম বেশি। 🨏,Instagram,2026-01-27
